SCIP version 9.2.2 [precision: 8 byte] [memory: block] [mode: optimized] [LP solver: CPLEX 12.10.0.0] [GitHash: 416226a4f8]
Copyright (c) 2002-2025 Zuse Institute Berlin (ZIB)

reading parameter file </scratch/htc/yzhou/exp_scipmip/settings/sandbox_relpscost.set>

read problem </scratch/htc/yzhou/exp_scipmip/instances/ult_experiments/neos17.mps>
============

original problem has 535 variables (300 bin, 0 int, 0 impl, 235 cont) and 486 constraints
    486 constraints of type <linear>
Reading Time: 0.02

read solution </scratch/htc/yzhou/solutions/neos17.sol>
============

primal solution from solution file </scratch/htc/yzhou/solutions/neos17.sol> was accepted as candidate, will be checked when solving starts
original problem has 535 variables (300 bin, 0 int, 0 impl, 235 cont) and 486 constraints
    486 constraints of type <linear>
Reading Time: 0.02
solve problem
=============
LP Solver <CPLEX 12.10.0.0>: fastmip setting not available -- SCIP parameter has no effect
LP Solver <CPLEX 12.10.0.0>: clock type cannot be set
LP Solver <CPLEX 12.10.0.0>: row representation of the basis not available -- SCIP parameter lp/rowrepswitch has no effect
LP Solver <CPLEX 12.10.0.0>: solution polishing not available -- SCIP parameter lp/solutionpolishing has no effect
LP Solver <CPLEX 12.10.0.0>: refactorization interval not available -- SCIP parameter lp/refactorinterval has no effect
1/1 feasible solution given by solution candidate storage, new primal bound 1.500026e-01

transformed problem has 535 variables (300 bin, 0 int, 0 impl, 235 cont) and 486 constraints
    486 constraints of type <linear>

original problem has 4931 active (1.89647%) nonzeros and 4931 (1.89647%) check nonzeros

presolving:
(round 1, fast)       25 del vars, 0 del conss, 0 add conss, 28 chg bounds, 0 chg sides, 0 chg coeffs, 0 upgd conss, 0 impls, 0 clqs
   (0.0s) probing: 51/299 (17.1%) - 0 fixings, 0 aggregations, 0 implications, 0 bound changes
   (0.0s) probing aborted: 50/50 successive totally useless probings
   (0.0s) dualsparsify: 485 nonzeros canceled
(round 2, exhaustive) 25 del vars, 0 del conss, 0 add conss, 28 chg bounds, 0 chg sides, 486 chg coeffs, 0 upgd conss, 0 impls, 0 clqs
(round 3, fast)       26 del vars, 1 del conss, 0 add conss, 30 chg bounds, 0 chg sides, 500 chg coeffs, 0 upgd conss, 0 impls, 0 clqs
(round 4, fast)       26 del vars, 1 del conss, 0 add conss, 30 chg bounds, 1 chg sides, 501 chg coeffs, 0 upgd conss, 0 impls, 0 clqs
(round 5, fast)       27 del vars, 2 del conss, 0 add conss, 30 chg bounds, 1 chg sides, 507 chg coeffs, 0 upgd conss, 0 impls, 0 clqs
(round 6, fast)       28 del vars, 2 del conss, 0 add conss, 30 chg bounds, 1 chg sides, 507 chg coeffs, 0 upgd conss, 0 impls, 0 clqs
   (0.0s) probing: 56/299 (18.7%) - 0 fixings, 0 aggregations, 0 implications, 0 bound changes
   (0.0s) probing aborted: 50/50 successive totally useless probings
   (0.0s) dualsparsify: 206 nonzeros canceled
(round 7, exhaustive) 28 del vars, 2 del conss, 0 add conss, 30 chg bounds, 1 chg sides, 714 chg coeffs, 0 upgd conss, 0 impls, 0 clqs
(round 8, exhaustive) 28 del vars, 2 del conss, 0 add conss, 31 chg bounds, 1 chg sides, 716 chg coeffs, 0 upgd conss, 0 impls, 0 clqs
(round 9, exhaustive) 28 del vars, 2 del conss, 0 add conss, 31 chg bounds, 1 chg sides, 716 chg coeffs, 2 upgd conss, 0 impls, 0 clqs
   (0.0s) probing: 61/299 (20.4%) - 0 fixings, 0 aggregations, 0 implications, 0 bound changes
   (0.0s) probing aborted: 50/50 successive totally useless probings
   (0.0s) symmetry computation started: requiring (bin +, int +, cont +), (fixed: bin -, int -, cont -)
   (0.0s) symmetry computation finished: 3 generators found (max: 1500, log10 of symmetry group size: 0.0) (symcode time: 0.00)
dynamic symmetry handling statistics:
   orbitopal reduction:       no components
   orbital reduction:         no components
   lexicographic reduction:   no permutations
handled 3 out of 3 symmetry components
(round 10, exhaustive) 28 del vars, 2 del conss, 3 add conss, 31 chg bounds, 1 chg sides, 716 chg coeffs, 2 upgd conss, 2 impls, 3 clqs
(round 11, exhaustive) 28 del vars, 2 del conss, 3 add conss, 31 chg bounds, 1 chg sides, 716 chg coeffs, 5 upgd conss, 2 impls, 3 clqs
clique table cleanup detected 0 bound changes

presolved problem has 2436 active (0.984577%) nonzeros and 2436 (0.984577%) check nonzeros

presolving (12 rounds: 12 fast, 7 medium, 7 exhaustive):
 28 deleted vars, 2 deleted constraints, 3 added constraints, 31 tightened bounds, 0 added holes, 1 changed sides, 716 changed coefficients
 2 implications, 3 cliques
presolved problem has 507 variables (298 bin, 0 int, 0 impl, 209 cont) and 488 constraints
      2 constraints of type <varbound>
      3 constraints of type <setppc>
    483 constraints of type <linear>
Presolving Time: 0.03

 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  0.0s|     1 |     0 |   455 |     - |    11M |   0 | 507 | 488 | 488 |   0 |  0 |   0 |   0 | 6.815484e-04 | 1.500026e-01 |  Large | unknown
  0.1s|     1 |     2 |   455 |     - |    11M |   0 | 507 | 488 | 488 |   0 |  1 |   0 |  37 | 1.009025e-03 | 1.500026e-01 |  Large | unknown
  0.6s|   100 |    85 |  1845 |  14.0 |    12M |  18 | 507 | 488 | 488 |   0 |  1 |   0 | 721 | 1.009025e-03 | 1.500026e-01 |  Large |  20.63%
  0.7s|   200 |   181 |  2783 |  11.7 |    12M |  23 | 507 | 488 | 488 |   0 |  1 |   0 | 819 | 4.892875e-03 | 1.500026e-01 |2965.73%|  23.75%
  0.8s|   300 |   271 |  3862 |  11.4 |    12M |  23 | 507 | 488 | 488 |   0 |  1 |   0 | 902 | 1.963935e-02 | 1.500026e-01 | 663.79%|  30.97%
  0.9s|   400 |   371 |  4275 |   9.6 |    12M |  25 | 507 | 488 | 488 |   0 |  1 |   0 |1004 | 2.022600e-02 | 1.500026e-01 | 641.63%|  31.10%
  1.0s|   500 |   467 |  4773 |   8.7 |    13M |  27 | 507 | 488 | 488 |   0 |  1 |   0 |1132 | 2.040839e-02 | 1.500026e-01 | 635.00%|  32.28%
  1.1s|   600 |   558 |  5124 |   7.8 |    13M |  31 | 507 | 488 | 488 |   0 |  1 |   0 |1251 | 2.076505e-02 | 1.500026e-01 | 622.38%|  32.36%
  1.2s|   700 |   652 |  5546 |   7.3 |    13M |  31 | 507 | 488 | 488 |   0 |  0 |   0 |1327 | 2.102764e-02 | 1.500026e-01 | 613.36%|  32.38%
  1.2s|   800 |   742 |  5974 |   6.9 |    13M |  31 | 507 | 488 | 488 |   0 |  1 |   0 |1356 | 2.120966e-02 | 1.500026e-01 | 607.24%|  32.46%
  1.3s|   900 |   836 |  6578 |   6.8 |    13M |  36 | 507 | 488 | 488 |   0 |  1 |   0 |1391 | 2.120966e-02 | 1.500026e-01 | 607.24%|  32.46%
  1.3s|  1000 |   910 |  7356 |   6.9 |    13M |  36 | 507 | 488 | 488 |   0 |  0 |   0 |1398 | 2.155551e-02 | 1.500026e-01 | 595.89%|  32.54%
  1.4s|  1100 |   992 |  8636 |   7.4 |    13M |  36 | 507 | 488 | 488 |   0 |  1 |   0 |1404 | 2.165427e-02 | 1.500026e-01 | 592.72%|  32.56%
  1.4s|  1200 |  1060 |  9615 |   7.6 |    13M |  36 | 507 | 488 | 488 |   0 |  1 |   0 |1411 | 2.208936e-02 | 1.500026e-01 | 579.07%|  32.67%
  1.4s|  1300 |  1131 | 10900 |   8.0 |    13M |  36 | 507 | 488 | 488 |   0 |  0 |   0 |1424 | 2.208936e-02 | 1.500026e-01 | 579.07%|  32.67%
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  1.5s|  1400 |  1187 | 12302 |   8.5 |    13M |  36 | 507 | 488 | 488 |   0 |  1 |   0 |1429 | 2.274282e-02 | 1.500026e-01 | 559.56%|  33.39%
  1.5s|  1500 |  1253 | 14164 |   9.1 |    13M |  36 | 507 | 488 | 488 |   0 |  1 |   0 |1436 | 2.317193e-02 | 1.500026e-01 | 547.35%|  33.49%
  1.6s|  1600 |  1327 | 15896 |   9.7 |    13M |  36 | 507 | 488 | 488 |   0 |  1 |   0 |1440 | 2.348752e-02 | 1.500026e-01 | 538.65%|  33.56%
Restart triggered after 50 consecutive estimations that the remaining tree will be large
  1.6s|  1700 |  1390 | 17806 |  10.2 |    13M |  36 | 507 | 488 | 488 |   0 |  1 |   0 |1445 | 2.396128e-02 | 1.500026e-01 | 526.02%|  33.66%
  1.7s|  1800 |  1471 | 19522 |  10.6 |    13M |  36 | 507 | 488 | 488 |   0 |  1 |   0 |1447 | 2.448567e-02 | 1.500026e-01 | 512.61%|  33.78%
  1.7s|  1900 |  1536 | 21318 |  11.0 |    13M |  36 | 507 | 488 | 488 |   0 |  1 |   0 |1449 | 2.478982e-02 | 1.500026e-01 | 505.10%|  33.84%
  1.8s|  2000 |  1596 | 23019 |  11.3 |    13M |  36 | 507 | 488 | 488 |   0 |  1 |   0 |1449 | 2.530452e-02 | 1.500026e-01 | 492.79%|  33.96%
  1.8s|  2100 |  1671 | 25249 |  11.8 |    14M |  36 | 507 | 488 | 488 |   0 |  1 |   0 |1451 | 2.598896e-02 | 1.500026e-01 | 477.18%|  34.10%
  1.9s|  2200 |  1738 | 26994 |  12.1 |    14M |  36 | 507 | 488 | 488 |   0 |  0 |   0 |1453 | 2.635615e-02 | 1.500026e-01 | 469.14%|  34.18%
  1.9s|  2300 |  1793 | 28957 |  12.4 |    14M |  36 | 507 | 488 | 488 |   0 |  0 |   0 |1454 | 2.723512e-02 | 1.500026e-01 | 450.77%|  34.37%
